Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,"Vehicle Images"
"2024-07-06 12:51:00",12:51:00,CNR3641224150,Success,CID431557,Mini,Majestic,"Magadi Road",98,60,NULL,NULL,No,NULL,395,UPI,41,4.3,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-14 16:42:00",16:42:00,CNR7307808711,Success,CID928859,"Prime SUV","MG Road","BTM Layout",147,75,NULL,NULL,No,NULL,857,Cash,45,4.7,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-13 10:16:00",10:16:00,CNR8478607960,Success,CID374876,"Prime Sedan",Shivajinagar,"BTM Layout",35,45,NULL,NULL,No,NULL,484,UPI,16,4.1,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-04 8:50:00",8:50:00,CNR6867991693,Success,CID139968,"Prime Plus",Bellandur,Indiranagar,84,70,NULL,NULL,No,NULL,648,Cash,3,4.9,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-04 11:55:00",11:55:00,CNR4134417165,Success,CID298474,Bike,Ulsoor,Whitefield,196,130,NULL,NULL,No,NULL,153,Cash,20,4.1,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-21 1:50:00",1:50:00,CNR6026842144,Success,CID533256,"Prime SUV","Bannerghatta Road",Padmanabhanagar,70,140,NULL,NULL,No,NULL,232,"Credit Card",28,4.3,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-06 0:38:00",0:38:00,CNR1058833099,Success,CID705304,Bike,"Frazer Town",Jayanagar,294,75,NULL,NULL,No,NULL,673,Cash,25,4.1,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-20 0:11:00",0:11:00,CNR3136784868,Success,CID703583,"Prime SUV",Shivajinagar,Indiranagar,63,125,NULL,NULL,No,NULL,1033,Cash,2,4.1,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-29 0:08:00",0:08:00,CNR7844432925,Success,CID635965,"Prime SUV","Electronic City","KR Puram",280,80,NULL,NULL,No,NULL,362,Cash,36,4.1,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-03 16:49:00",16:49:00,CNR3149119791,Success,CID606573,Mini,Hebbal,Ulsoor,224,50,NULL,NULL,No,NULL,471,"Credit Card",22,3.5,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-01 22:15:00",22:15:00,CNR6545513695,Success,CID932866,"Prime SUV",Kengeri,Devanahalli,252,125,NULL,NULL,No,NULL,163,UPI,23,4.3,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-13 3:12:00",3:12:00,CNR6427297269,Success,CID418039,Mini,Shivajinagar,"KR Puram",56,140,NULL,NULL,No,NULL,142,Cash,6,3.8,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-03 18:16:00",18:16:00,CNR8516392891,Success,CID214348,"Prime Sedan",Shivajinagar,Kadugodi,308,60,NULL,NULL,No,NULL,365,Cash,36,4.9,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-30 17:37:00",17:37:00,CNR4330381266,Success,CID215319,Auto,Banashankari,"Rajarajeshwari Nagar",168,135,NULL,NULL,No,NULL,216,UPI,5,4.4,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-11 10:25:00",10:25:00,CNR6146948780,Success,CID988392,eBike,"Bannerghatta Road",Kammanahalli,196,125,NULL,NULL,No,NULL,147,UPI,39,3.3,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-21 16:24:00",16:24:00,CNR5828080027,Success,CID562246,"Prime Plus","Sarjapur Road",Banashankari,287,125,NULL,NULL,No,NULL,664,UPI,24,3.6,4.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-24 0:10:00",0:10:00,CNR5043719137,Success,CID638458,Mini,Banashankari,Kammanahalli,98,50,NULL,NULL,No,NULL,159,UPI,40,4,4.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-28 16:31:00",16:31:00,CNR2332223815,Success,CID557188,Mini,Whitefield,"Ramamurthy Nagar",70,85,NULL,NULL,No,NULL,556,UPI,27,5,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-24 2:27:00",2:27:00,CNR5863244684,Success,CID798517,eBike,Hebbal,"HSR Layout",252,110,NULL,NULL,Yes,"Customer Demand",184,Cash,2,4.3,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-19 22:54:00",22:54:00,CNR2051641681,Success,CID776786,Auto,Ulsoor,Kadugodi,294,65,NULL,NULL,No,NULL,295,Cash,6,3.5,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-04 0:38:00",0:38:00,CNR6963252366,Success,CID565564,Bike,Yeshwanthpur,Kadugodi,168,145,NULL,NULL,No,NULL,794,Cash,25,4.8,4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-02 22:59:00",22:59:00,CNR6561084640,Success,CID983895,Bike,Kengeri,"Magadi Road",301,110,NULL,NULL,No,NULL,330,Cash,27,4,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-03 18:29:00",18:29:00,CNR8606343558,Success,CID193075,Bike,Kadugodi,Yeshwanthpur,63,95,NULL,NULL,No,NULL,187,UPI,34,4.9,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-24 10:52:00",10:52:00,CNR6129451090,Success,CID579290,"Prime Sedan",Shantinagar,"Bannerghatta Road",84,145,NULL,NULL,No,NULL,487,Cash,9,3.6,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-14 8:16:00",8:16:00,CNR3555127202,Success,CID334563,Auto,Koramangala,Varthur,105,40,NULL,NULL,No,NULL,229,Cash,15,4.6,5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-30 18:06:00",18:06:00,CNR2478670622,Success,CID381271,"Prime Plus",Hennur,"Hosur Road",154,130,NULL,NULL,No,NULL,445,UPI,48,4.9,4.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-29 12:13:00",12:13:00,CNR2637746164,Success,CID131513,Auto,Hebbal,Majestic,182,70,NULL,NULL,No,NULL,134,Cash,8,3.3,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-16 10:32:00",10:32:00,CNR1098685369,Success,CID366678,Auto,Basavanagudi,Nagarbhavi,154,145,NULL,NULL,No,NULL,119,Cash,9,4.2,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-30 9:17:00",9:17:00,CNR6731320458,Success,CID470881,"Prime Sedan","Hosur Road",Koramangala,77,25,NULL,NULL,No,NULL,113,Cash,14,4.9,3.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-09 20:36:00",20:36:00,CNR5683291566,Success,CID221217,"Prime SUV","Sahakar Nagar",Indiranagar,119,25,NULL,NULL,No,NULL,545,UPI,6,3.3,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-11 10:28:00",10:28:00,CNR9411398805,Success,CID416695,"Prime Plus",Padmanabhanagar,"RT Nagar",287,95,NULL,NULL,No,NULL,498,Cash,11,3.2,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-25 1:44:00",1:44:00,CNR6774178719,Success,CID902361,eBike,"KR Puram",Marathahalli,105,35,NULL,NULL,No,NULL,304,Cash,28,3.6,3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-01 21:22:00",21:22:00,CNR4475747544,Success,CID337010,"Prime Sedan",Chickpet,"Langford Town",259,95,NULL,NULL,No,NULL,130,Cash,18,3.1,4.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-07 16:37:00",16:37:00,CNR5165798104,Success,CID831932,Bike,"Bannerghatta Road",Koramangala,189,75,NULL,NULL,No,NULL,419,Cash,12,4.7,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-27 11:39:00",11:39:00,CNR2822610940,Success,CID301559,Bike,"Mysore Road",Yelahanka,168,70,NULL,NULL,No,NULL,121,Cash,31,4.2,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-14 1:07:00",1:07:00,CNR6691577601,Success,CID983207,"Prime Sedan","MG Road","RT Nagar",189,90,NULL,NULL,No,NULL,107,UPI,27,3.5,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-19 17:32:00",17:32:00,CNR1324239592,Success,CID647625,eBike,"KR Puram",Kammanahalli,119,70,NULL,NULL,No,NULL,583,Cash,40,4.5,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-22 5:44:00",5:44:00,CNR3412387949,Success,CID786300,"Prime Sedan",Majestic,Hulimavu,154,140,NULL,NULL,No,NULL,216,UPI,33,4.4,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-17 21:06:00",21:06:00,CNR3797886537,Success,CID692922,"Prime SUV","KR Puram",Yeshwanthpur,196,120,NULL,NULL,No,NULL,373,Cash,26,4.6,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-23 8:56:00",8:56:00,CNR7683288053,Success,CID472301,"Prime Plus",Vijayanagar,"KR Puram",140,135,NULL,NULL,No,NULL,584,UPI,18,3.1,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-26 10:10:00",10:10:00,CNR3652386033,Success,CID718764,Bike,Jayanagar,"MG Road",119,30,NULL,NULL,No,NULL,398,UPI,4,3.3,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-24 11:32:00",11:32:00,CNR7500140086,Success,CID711398,"Prime SUV","Langford Town","Tumkur Road",154,90,NULL,NULL,No,NULL,198,Cash,2,3.3,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-29 3:17:00",3:17:00,CNR1508971604,Success,CID902685,"Prime Sedan",Hebbal,"BTM Layout",238,140,NULL,NULL,No,NULL,305,UPI,23,3.8,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-06 7:14:00",7:14:00,CNR8826275068,Success,CID257693,"Prime Sedan","Richmond Town","Tumkur Road",252,65,NULL,NULL,No,NULL,161,Cash,5,4.1,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-01 10:09:00",10:09:00,CNR2361275900,Success,CID429569,Auto,"Magadi Road",Peenya,126,60,NULL,NULL,No,NULL,169,Cash,12,4.7,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-03 9:20:00",9:20:00,CNR4419040819,Success,CID644474,Bike,Kengeri,Devanahalli,56,45,NULL,NULL,No,NULL,501,UPI,49,4.5,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-07 16:41:00",16:41:00,CNR1911058132,Success,CID309575,Mini,"Mysore Road","Hosur Road",301,125,NULL,NULL,No,NULL,101,Cash,1,3.6,3.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-20 3:47:00",3:47:00,CNR8926984331,Success,CID860681,Auto,Kengeri,Shantinagar,175,120,NULL,NULL,No,NULL,192,Cash,15,4.6,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-05 6:38:00",6:38:00,CNR6259704301,Success,CID228411,"Prime Sedan",Jayanagar,"HSR Layout",161,75,NULL,NULL,No,NULL,366,Cash,28,3.8,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-06 8:41:00",8:41:00,CNR9102117353,Success,CID226904,"Prime Plus","Cox Town","Magadi Road",231,135,NULL,NULL,No,NULL,2884,UPI,48,3.8,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-30 19:29:00",19:29:00,CNR6491202733,Success,CID188757,Mini,"Magadi Road","Cox Town",56,45,NULL,NULL,No,NULL,175,UPI,2,3.4,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-11 12:39:00",12:39:00,CNR1767970743,Success,CID989298,Bike,Peenya,"Rajarajeshwari Nagar",70,85,NULL,NULL,No,NULL,494,UPI,28,3.1,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-30 12:04:00",12:04:00,CNR6136026561,Success,CID233895,eBike,"HSR Layout",Bellandur,49,100,NULL,NULL,No,NULL,441,UPI,27,3.1,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-23 15:34:00",15:34:00,CNR7642653871,Success,CID877855,"Prime Sedan",Banashankari,"Sarjapur Road",252,80,NULL,NULL,No,NULL,471,Cash,23,4.4,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-05 21:57:00",21:57:00,CNR8369636566,Success,CID718559,"Prime Plus",Indiranagar,Yelahanka,210,85,NULL,NULL,No,NULL,389,Cash,14,3.2,4.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-09 18:33:00",18:33:00,CNR9699923253,Success,CID398168,"Prime SUV",Indiranagar,Basavanagudi,217,105,NULL,NULL,No,NULL,882,Cash,43,3.2,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-08 19:31:00",19:31:00,CNR1689403754,Success,CID515450,Mini,Devanahalli,"Hosur Road",259,120,NULL,NULL,No,NULL,417,UPI,24,4.2,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-06 23:56:00",23:56:00,CNR1501229480,Success,CID323779,Mini,Banashankari,"Richmond Town",273,55,NULL,NULL,No,NULL,130,"Credit Card",41,3.5,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-14 6:47:00",6:47:00,CNR8602417067,Success,CID771701,"Prime SUV","Cox Town",Basavanagudi,168,40,NULL,NULL,No,NULL,235,UPI,17,3.7,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-01 9:16:00",9:16:00,CNR5180944150,Success,CID200875,"Prime Sedan","Magadi Road","Bannerghatta Road",231,60,NULL,NULL,No,NULL,325,"Credit Card",21,4.7,5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-05 7:57:00",7:57:00,CNR5569548787,Success,CID141634,"Prime Plus",Banashankari,Shivajinagar,252,40,NULL,NULL,No,NULL,290,UPI,22,4.8,4.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-04 23:51:00",23:51:00,CNR2826030097,Success,CID786912,Bike,Koramangala,"Mysore Road",63,25,NULL,NULL,No,NULL,131,Cash,20,4.4,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-24 5:57:00",5:57:00,CNR5414099759,Success,CID387411,"Prime Sedan",Rajajinagar,"Ramamurthy Nagar",161,140,NULL,NULL,No,NULL,339,UPI,17,3.1,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-22 3:32:00",3:32:00,CNR8892975500,Success,CID485817,Bike,"Rajarajeshwari Nagar","Sahakar Nagar",91,145,NULL,NULL,No,NULL,512,Cash,48,3.1,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-03 21:45:00",21:45:00,CNR1200026621,Success,CID233911,"Prime SUV",Chickpet,"Tumkur Road",266,85,NULL,NULL,No,NULL,1467,UPI,32,4.7,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-01 7:28:00",7:28:00,CNR3659491874,Success,CID573670,Auto,"KR Puram","Bannerghatta Road",154,110,NULL,NULL,No,NULL,444,UPI,1,3.8,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-17 7:05:00",7:05:00,CNR3623533429,Success,CID447644,"Prime Plus",Basavanagudi,Yeshwanthpur,210,55,NULL,NULL,No,NULL,476,UPI,23,3.1,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-24 6:37:00",6:37:00,CNR2817233926,Success,CID620466,eBike,Kengeri,Koramangala,154,145,NULL,NULL,No,NULL,471,UPI,26,4.9,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-13 11:05:00",11:05:00,CNR2091398962,Success,CID935203,eBike,"Bannerghatta Road",Indiranagar,252,40,NULL,NULL,No,NULL,382,Cash,21,3.6,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-28 10:43:00",10:43:00,CNR9795770576,Success,CID518512,Auto,Yelahanka,Basavanagudi,161,30,NULL,NULL,No,NULL,148,Cash,18,3.1,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-15 19:16:00",19:16:00,CNR4627809411,Success,CID463284,Auto,Shivajinagar,"Electronic City",119,100,NULL,NULL,No,NULL,204,UPI,11,4.8,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-17 11:21:00",11:21:00,CNR4003939102,Success,CID193230,Mini,Varthur,"Tumkur Road",168,110,NULL,NULL,No,NULL,666,Cash,9,4.5,3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-30 5:53:00",5:53:00,CNR1308261538,Success,CID605780,eBike,"Richmond Town","Rajarajeshwari Nagar",126,60,NULL,NULL,No,NULL,425,UPI,5,4.8,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-17 8:58:00",8:58:00,CNR1556710084,Success,CID201508,"Prime Sedan","RT Nagar","JP Nagar",154,105,NULL,NULL,No,NULL,172,Cash,41,3.1,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-27 9:22:00",9:22:00,CNR4639016703,Success,CID649293,"Prime Plus","Langford Town",Nagarbhavi,98,50,NULL,NULL,No,NULL,398,Cash,35,4.9,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-20 2:52:00",2:52:00,CNR9257492650,Success,CID288060,Bike,"MG Road",Shantinagar,112,125,NULL,NULL,No,NULL,470,Cash,38,3.6,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-20 4:03:00",4:03:00,CNR9054081319,Success,CID723227,Auto,"JP Nagar","Bannerghatta Road",161,40,NULL,NULL,No,NULL,106,UPI,7,3.4,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-04 3:47:00",3:47:00,CNR3186546295,Success,CID529533,"Prime Plus",Koramangala,"Bannerghatta Road",119,135,NULL,NULL,No,NULL,1468,Cash,31,4.7,4.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-04 1:18:00",1:18:00,CNR9526078867,Success,CID900085,eBike,"HSR Layout",Hulimavu,294,95,NULL,NULL,Yes,"Customer Demand",1805,UPI,4,3.7,4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-29 18:24:00",18:24:00,CNR8505998754,Success,CID393226,Mini,Marathahalli,Shivajinagar,112,130,NULL,NULL,No,NULL,360,UPI,1,4.4,4.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-27 8:42:00",8:42:00,CNR3022399674,Success,CID791723,eBike,"Sarjapur Road",Peenya,287,55,NULL,NULL,No,NULL,310,Cash,2,3.1,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-15 22:10:00",22:10:00,CNR4201304521,Success,CID207572,eBike,Kammanahalli,"Frazer Town",63,105,NULL,NULL,No,NULL,1289,Cash,3,4.4,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-08 18:55:00",18:55:00,CNR9511092010,Success,CID643112,Mini,Majestic,"KR Puram",287,80,NULL,NULL,No,NULL,1540,UPI,12,3.4,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-24 16:00:00",16:00:00,CNR8110334234,Success,CID107282,"Prime Plus","MG Road",Hennur,294,50,NULL,NULL,No,NULL,745,Cash,3,3.8,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-11 2:28:00",2:28:00,CNR3295449162,Success,CID182011,"Prime SUV",Indiranagar,"JP Nagar",126,45,NULL,NULL,No,NULL,313,Cash,38,3.4,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-04 13:30:00",13:30:00,CNR9405769135,Success,CID841846,eBike,Peenya,Padmanabhanagar,168,115,NULL,NULL,No,NULL,517,Cash,14,3.6,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-27 22:55:00",22:55:00,CNR2179333461,Success,CID159326,Bike,Nagarbhavi,Vijayanagar,147,90,NULL,NULL,No,NULL,332,UPI,31,4.4,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-01 17:11:00",17:11:00,CNR7446430391,Success,CID220370,eBike,"Mysore Road",Marathahalli,224,45,NULL,NULL,No,NULL,496,Cash,40,4.4,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-07 11:54:00",11:54:00,CNR9970948492,Success,CID758267,"Prime Sedan",Kammanahalli,"Sahakar Nagar",112,100,NULL,NULL,No,NULL,229,Cash,7,3,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-29 5:16:00",5:16:00,CNR4591666574,Success,CID229257,eBike,Ulsoor,Kengeri,196,115,NULL,NULL,No,NULL,278,UPI,48,3.5,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-28 7:15:00",7:15:00,CNR1610148184,Success,CID131708,Mini,"Sahakar Nagar",Kammanahalli,49,50,NULL,NULL,No,NULL,790,UPI,16,3.5,3.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-19 17:53:00",17:53:00,CNR7154043084,Success,CID391013,Auto,Marathahalli,Indiranagar,140,115,NULL,NULL,Yes,"Customer Demand",525,UPI,11,3,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-14 20:29:00",20:29:00,CNR1615053684,Success,CID180831,Mini,"KR Puram",Ulsoor,252,140,NULL,NULL,No,NULL,346,Cash,13,3.7,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-19 20:42:00",20:42:00,CNR4851775364,Success,CID438573,Bike,Jayanagar,Chickpet,91,50,NULL,NULL,No,NULL,213,Cash,14,4,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-17 15:07:00",15:07:00,CNR7896256729,Success,CID279281,Mini,Banashankari,Kengeri,210,145,NULL,NULL,No,NULL,286,Cash,13,4.2,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-02 19:25:00",19:25:00,CNR7042244136,Success,CID998521,"Prime Plus",Marathahalli,"Sahakar Nagar",126,30,NULL,NULL,No,NULL,156,Cash,25,3.7,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-06 7:59:00",7:59:00,CNR7908519469,Success,CID357963,eBike,Nagarbhavi,"KR Puram",301,75,NULL,NULL,No,NULL,757,"Credit Card",30,3.2,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-11 4:46:00",4:46:00,CNR1121889731,Success,CID208336,"Prime Sedan",Devanahalli,"Mysore Road",301,60,NULL,NULL,No,NULL,390,Cash,42,4.8,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-18 15:01:00",15:01:00,CNR3193710797,Success,CID467902,"Prime Sedan",Padmanabhanagar,"Richmond Town",161,120,NULL,NULL,Yes,"Other Issue",976,UPI,27,4.3,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-08 3:32:00",3:32:00,CNR9772059065,Success,CID811485,Bike,Shantinagar,Rajajinagar,210,35,NULL,NULL,No,NULL,683,Cash,14,4.7,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-24 15:36:00",15:36:00,CNR9590135968,Success,CID652106,eBike,Yeshwanthpur,"Tumkur Road",105,60,NULL,NULL,No,NULL,999,UPI,43,4.6,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-08 18:08:00",18:08:00,CNR4053893416,Success,CID708547,Auto,Vijayanagar,"Rajarajeshwari Nagar",259,30,NULL,NULL,No,NULL,283,UPI,7,3.4,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-18 15:06:00",15:06:00,CNR5706980210,Success,CID228167,eBike,Malleshwaram,Indiranagar,168,120,NULL,NULL,No,NULL,463,Cash,15,4.4,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-16 15:17:00",15:17:00,CNR8545338624,Success,CID691224,Auto,"Electronic City","JP Nagar",140,145,NULL,NULL,No,NULL,353,UPI,7,4.7,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-12 13:28:00",13:28:00,CNR3347159067,Success,CID823164,Auto,Varthur,Kengeri,133,135,NULL,NULL,No,NULL,292,UPI,16,4.6,3.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-06 15:29:00",15:29:00,CNR2200769825,Success,CID637025,"Prime Plus","Mysore Road",Malleshwaram,210,25,NULL,NULL,No,NULL,448,UPI,15,3.2,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-02 6:30:00",6:30:00,CNR7073850950,Success,CID880026,Auto,Vijayanagar,"Langford Town",301,105,NULL,NULL,Yes,"Customer Demand",110,Cash,3,3.7,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-28 9:40:00",9:40:00,CNR7956960667,Success,CID407740,"Prime Plus",Nagarbhavi,Shivajinagar,210,105,NULL,NULL,No,NULL,512,Cash,14,4.9,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-20 8:46:00",8:46:00,CNR9952584604,Success,CID184856,Bike,"Hosur Road",Hennur,224,65,NULL,NULL,Yes,"Customer Demand",238,Cash,18,4.7,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-27 18:23:00",18:23:00,CNR5433575259,Success,CID763377,"Prime Sedan",Indiranagar,"Langford Town",189,135,NULL,NULL,Yes,"Vehicle Breakdown",1921,UPI,40,3.3,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-09 9:36:00",9:36:00,CNR1888228418,Success,CID913584,eBike,Kadugodi,Varthur,273,110,NULL,NULL,No,NULL,499,Cash,14,4.8,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-23 12:03:00",12:03:00,CNR6094620721,Success,CID195370,"Prime Plus","JP Nagar","Mysore Road",238,25,NULL,NULL,No,NULL,525,Cash,22,4.3,4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-30 6:56:00",6:56:00,CNR2029679396,Success,CID825106,"Prime Plus",Peenya,"Frazer Town",105,30,NULL,NULL,No,NULL,308,Cash,13,4.7,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-30 15:14:00",15:14:00,CNR9998375791,Success,CID173858,Mini,"Hosur Road",Yeshwanthpur,203,90,NULL,NULL,No,NULL,164,UPI,33,3.6,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
